postcode;woonplaats;provincie;latitude;longitude
8263;Kampen;Overijssel;52.56416681;5.874111014
8264;Kampen;Overijssel;52.55764284;5.89009514
8265;Kampen;Overijssel;52.54614158;5.910831271
8266;Kampen;Overijssel;52.55064068;5.915261931
8267;Kampen;Overijssel;52.58816327;5.891039708
8271;IJsselmuiden;Overijssel;52.56896616;5.927764366
8274;Wilsum;Overijssel;52.52952419;5.965531681
8275;'s-Heerenbroek;Overijssel;52.534656;6.014707056
8276;Zalk;Overijssel;52.49529534;5.990010061
8277;Grafhorst;Overijssel;52.58375273;5.929099553
8278;Kamperveen;Overijssel;52.52290862;5.898915302
8280;Genemuiden;Overijssel;52.6226438;6.036006618
8281;Genemuiden;Overijssel;52.61760371;6.044412641
8291;Genemuiden;Overijssel;52.5813344;5.996281047
8293;Mastenbroek;Overijssel;52.5550815;6.000465892
8294;Mastenbroek;Overijssel;52.57806565;6.019280739
8300;Emmeloord;Flevoland;52.70928856;5.752374004
8301;Emmeloord;Flevoland;52.70766323;5.757397773
8302;Emmeloord;Flevoland;52.71865542;5.743301868
8303;Emmeloord;Flevoland;52.70197305;5.737375677
8304;Emmeloord;Flevoland;52.70429953;5.763276898
8305;Emmeloord;Flevoland;52.70078221;5.784630357
8307;Ens;Flevoland;52.63687321;5.803914009
8308;Nagele;Flevoland;52.63559053;5.662934246
8309;Tollebeek;Flevoland;52.67619172;5.67492
8311;Espel;Flevoland;52.72605731;5.641915077
8312;Creil;Flevoland;52.76570636;5.659151159
8313;Rutten;Flevoland;52.80508353;5.690354557
8314;Bant;Flevoland;52.76561822;5.760496083
8315;Luttelgeest;Flevoland;52.74562907;5.868790534
8316;Marknesse;Flevoland;52.70854411;5.862130986
8317;Kraggenburg;Flevoland;52.64644508;5.880763045
8319;Schokland;Flevoland;52.65318731;5.775337876
8320;Urk;Flevoland;52.66470742;5.609006571
8321;Urk;Flevoland;52.6651979;5.598333569
8322;Urk;Flevoland;52.68124708;5.620865677
8325;Vollenhove;Overijssel;52.68014109;5.960500251
8326;Sint Jansklooster;Overijssel;52.6559546;6.016342879
8330;Steenwijk;Overijssel;52.78585263;6.13340736
8331;Steenwijk;Overijssel;52.78470363;6.119627355
8332;Steenwijk;Overijssel;52.79450268;6.137024982
8333;Steenwijk;Overijssel;52.78059807;6.150042208
8334;Tuk;Overijssel;52.79551479;6.094856302
8335;Witte Paarden;Overijssel;52.8061956;6.078814987
8336;Baars;Overijssel;52.80913951;6.092498519
8337;De Pol;Overijssel;52.82120004;6.079626618
8338;Willemsoord;Overijssel;52.83620919;6.066190224
8339;Marijenkampen;Overijssel;52.81818463;6.056782129
8341;Steenwijkerwold;Overijssel;52.80410397;6.061156169
8342;Basse;Overijssel;52.81501886;6.033403501
8343;Zuidveen;Overijssel;52.77711988;6.108663572
8344;Onna;Overijssel;52.77050048;6.165980583
8345;Kallenkote;Overijssel;52.80258613;6.189248231
8346;De Bult;Overijssel;52.81404251;6.113835102
8347;Eesveen;Overijssel;52.83299863;6.117022744
8351;Wapserveen;Drenthe;52.82073448;6.202553503
8355;Giethoorn;Overijssel;52.74334563;6.026796519
8356;Blokzijl;Overijssel;52.72662354;5.96723658
8361;IJsselham;Overijssel;52.80993145;5.95507383
8362;Nederland;Overijssel;52.7548265;5.966748118
8363;Wetering;Overijssel;52.7620503;5.993622227
8371;Scheerwolde;Overijssel;52.76056267;6.028552991
8372;Baarlo;Overijssel;52.7441382;5.964538385
8373;Blankenham;Overijssel;52.76714036;5.890227228
8374;Kuinre;Overijssel;52.808706;5.80043687
8375;Oldemarkt;Overijssel;52.8219816;5.969241604
8376;Ossenzijl;Overijssel;52.80849605;5.915121989
8377;Kalenberg;Overijssel;52.77506336;5.957563823
8378;Paasloo;Overijssel;52.79957021;5.98626043
8380;Vledder;Drenthe;52.08741024;4.65582715
8381;Vledder;Drenthe;52.87170655;6.22291466
8382;Frederiksoord;Drenthe;52.84150579;6.185088229
8383;Nijensleek;Drenthe;52.84028517;6.176064337
8384;Wilhelminaoord;Drenthe;52.85555425;6.166069242
8385;Vledderveen;Drenthe;52.87517136;6.175749141
8386;Doldersum;Drenthe;52.88810725;6.252605502
8387;Boschoord;Drenthe;52.89786339;6.229560385
8388;Oosterstreek;Friesland;52.89591272;6.153957192
8389;Zandhuizen;Friesland;52.91384332;6.149772797
8390;Noordwolde;Friesland;52.89235585;6.137813363
8391;Noordwolde;Friesland;52.89021371;6.140890027
8392;Boijl;Friesland;52.90928081;6.198672482
8393;Vinkega;Friesland;52.87217195;6.111810261
8394;De Hoeve;Friesland;52.89788872;6.093007467
8395;Steggerda;Friesland;52.86635125;6.061308565
8396;Peperga;Friesland;52.8593095;6.050117176
8397;De Blesse;Friesland;52.83730174;6.048941502
8398;Blesdijke;Friesland;52.82702574;6.020722554
8400;Gorredijk;Friesland;52.99773006;6.065931384
8401;Gorredijk;Friesland;53.01234036;6.070144222
8403;Jonkerslan;Friesland;52.97492895;6.037578889
8404;Langezwaag;Friesland;52.98215587;5.988615859
8405;Luxwoude;Friesland;52.99411125;5.985780422
8406;Tijnje;Friesland;53.02694763;5.992274762
8407;Terwispel;Friesland;53.01782794;6.053086356
8408;Lippenhuizen;Friesland;53.01832144;6.112193058
8409;Hemrik;Friesland;53.0317328;6.137115427
8410;Jubbega;Friesland;52.99264848;6.097756709
8411;Jubbega;Friesland;52.98315532;6.088360385
8412;Hoornsterzwaag;Friesland;52.99292208;6.154763659
8413;Oudehorne;Friesland;52.97153066;6.082396949
8414;Nieuwehorne;Friesland;52.95117234;6.065338992
8415;Bontebok;Friesland;52.96874747;6.059677612
8420;Oldeberkoop;Friesland;52.92221546;6.112397472
8421;Oldeberkoop;Friesland;52.93882726;6.133449828
8422;Nijeberkoop;Friesland;52.95646923;6.189354436
8423;Makkinga;Friesland;52.96717182;6.219842264
8424;Elsloo;Friesland;52.94141003;6.235957542
8425;Langedijke;Friesland;52.96241043;6.280264367
8426;Appelscha;Friesland;52.95579434;6.347921509
8427;Ravenswoud;Friesland;52.9652515;6.379209634
8428;Fochteloo;Friesland;52.96933136;6.331309328
8430;Oosterwolde;Friesland;52.99115538;6.290617304
8431;Oosterwolde;Friesland;52.9955155;6.289275435
8432;Haule;Friesland;53.04853757;6.341638994
8433;Haulerwijk;Friesland;53.06341914;6.309070844
8434;Waskemeer;Friesland;53.04336349;6.255604614
8435;Donkerbroek;Friesland;53.02015553;6.235754375
8437;Zorgvlied;Drenthe;52.920772;6.258700107
8438;Wateren;Drenthe;52.90806619;6.279236374
8439;Oude Willem;Drenthe;52.89790589;6.301878051
8440;Heerenveen;Friesland;52.96718813;5.924980572
8441;Heerenveen;Friesland;52.96934095;5.910805583
8442;Heerenveen;Friesland;52.96003918;5.923252703
8443;Heerenveen;Friesland;52.94590213;5.935122956
8444;Heerenveen;Friesland;52.93124603;5.95755857
8445;Heerenveen;Friesland;52.9456781;5.929642135
8446;Heerenveen;Friesland;52.9531965;5.910379503
8447;Heerenveen;Friesland;52.96099492;5.904949269
8448;Heerenveen;Friesland;52.96267786;5.948878189
8449;Terband;Friesland;52.98513475;5.920704603
8451;Oudeschoot;Friesland;52.93886034;5.953276095
8452;Nieuweschoot;Friesland;52.9333471;5.931631675
8453;Oranjewoud;Friesland;52.94380566;5.952222114
8454;Mildam;Friesland;52.93570308;6.001307266
8455;Katlijk;Friesland;52.95131399;5.999296866
8456;De Knipe;Friesland;52.96821367;5.973053807
8457;Gersloot;Friesland;53.02848044;5.951253908
8458;Tjalleberd;Friesland;53.00360398;5.945883393
8459;Luinjeberd;Friesland;52.99421696;5.933305938
8461;Rottum;Friesland;52.94205042;5.910876445
8462;Rotstergaast;Friesland;52.90175399;5.887774041
8463;Rotsterhaule;Friesland;52.92894082;5.849565085
8464;Sintjohannesga;Friesland;52.92894837;5.874679685
8465;Oudehaske;Friesland;52.95789772;5.8712647
8466;Heerenveen;Friesland;52.96567469;5.891579951
8467;Vegelinsoord;Friesland;53.02435751;5.846981991
8468;Haskerdijken;Friesland;52.9941087;5.877130321
8469;Nieuwebrug;Friesland;52.99099144;5.883148326
8470;Wolvega;Friesland;52.88147513;5.989528695
8471;Wolvega;Friesland;52.87352747;5.996327647
8472;Wolvega;Friesland;52.88109154;6.008025087
8474;Oldeholtpade;Friesland;52.89292513;6.05123667
8475;Nijeholtpade;Friesland;52.90713636;6.08207013
8476;Ter Idzard;Friesland;52.90100299;6.021600873
8477;Oldeholtwolde;Friesland;52.89432487;6.015614547
8478;Sonnega;Friesland;52.85538194;5.979844815
8479;Oldetrijne;Friesland;52.84542122;5.938389162
8481;Nijetrijne;Friesland;52.83938999;5.903503911
8482;Spanga;Friesland;52.8209584;5.853243196
8483;Scherpenzeel;Friesland;52.83308084;5.876662415
8484;Langelille;Friesland;52.84222407;5.843174417
8485;Munnekeburen;Friesland;52.84108688;5.878067157
8486;Oldelamer;Friesland;52.85757116;5.91204966
8487;Nijelamer;Friesland;52.89419058;5.927899656
8488;Nijeholtwolde;Friesland;52.89434468;6.009917966
8489;Slijkenburg;Friesland;52.80693415;5.845364441
8490;Akkrum;Friesland;53.05344028;5.846070403
8491;Akkrum;Friesland;53.05298017;5.84214059
8493;Terherne;Friesland;53.03971574;5.782189191
8494;Nes;Friesland;53.08170131;5.864818596
8495;Aldeboarn;Friesland;53.04953367;5.896507302
8497;Goingahuizen;Friesland;53.09001697;5.906139989
8500;Joure;Friesland;52.97006566;5.790383343
8501;Joure;Friesland;52.96464466;5.805739365
8502;Joure;Friesland;52.97548483;5.810298156
8503;Joure;Friesland;52.95832253;5.778681907
8505;Snikzwaag;Friesland;52.98545609;5.787470803
8506;Haskerhorne;Friesland;52.95146219;5.827918146
8507;Rohel;Friesland;52.91617565;5.812591939
8508;Delfstrahuizen;Friesland;52.88135255;5.834122225
8511;Goingarijp;Friesland;53.01205014;5.769627727
8512;Broek;Friesland;52.98777104;5.751051763
8513;Ouwsterhaule;Friesland;52.9410531;5.81566751
8514;Ouwster-Nijega;Friesland;52.93098077;5.805877187
8515;Oldeouwer;Friesland;52.91506024;5.795507067
8516;Doniaga;Friesland;52.90628451;5.748336299
8517;Scharsterbrug;Friesland;52.94296484;5.779969294
8520;Sint Nicolaasga;Friesland;52.93232753;5.766570841
8521;Sint Nicolaasga;Friesland;52.92650747;5.738857158
8522;Tjerkgaast;Friesland;52.89501218;5.689267354
8523;Idskenhuizen;Friesland;52.92934647;5.71222785
8524;Teroele;Friesland;52.93683554;5.694456374
8525;Langweer;Friesland;52.95704462;5.721143105
8526;Boornzwaag;Friesland;52.96079417;5.741329134
8527;Legemeer;Friesland;52.93797113;5.727834427
8528;Dijken;Friesland;52.95454856;5.70880603
8529;Koufurderrige;Friesland;52.95846925;5.65646081
8530;Lemmer;Friesland;52.83680994;5.722914038
8531;Lemmer;Friesland;52.83897111;5.720151801
8532;Lemmer;Friesland;52.85430237;5.705503071
8534;Eesterga;Friesland;52.86745258;5.728840761
8535;Follega;Friesland;52.89860697;5.702994759
8536;Oosterzee;Friesland;52.87380954;5.783985445
8537;Echten;Friesland;52.87340833;5.797240389
8538;Bantega;Friesland;52.84319473;5.807220132
8539;Echtenerbrug;Friesland;52.87275497;5.819031548
8541;Akmarijp;Friesland;53.00507183;5.789138386
8542;Terkaple;Friesland;53.01284632;5.788637802
8550;Woudsend;Friesland;52.08741024;4.65582715
8551;Woudsend;Friesland;52.94276197;5.628515105
8552;Smallebrugge;Friesland;52.96036554;5.635533864
8553;Indijk;Friesland;52.9481905;5.621591477
8554;Ypecolsga;Friesland;52.93541259;5.610702208
8556;Sloten;Friesland;52.89595732;5.651806902
8560;Balk;Friesland;52.89726252;5.577469863
8561;Balk;Friesland;52.89927561;5.585246655
8563;Wijckel;Friesland;52.88868245;5.6192395
8564;Ruigahuizen;Friesland;52.88855569;5.567595575
8565;Sondel;Friesland;52.87283321;5.600613777
8566;Nijemirdum;Friesland;52.86793278;5.570175034
8567;Oudemirdum;Friesland;52.85042076;5.534504234
8571;Harich;Friesland;52.9060398;5.57798483
8572;Rijs;Friesland;52.86500607;5.491979826
8573;Mirns;Friesland;52.85798443;5.463141671
8574;Bakhuizen;Friesland;52.86913931;5.45409893
8581;Elahuizen;Friesland;52.93762738;5.559242317
8582;Oudega;Friesland;52.90640763;5.523936978
8583;Kolderwolde;Friesland;52.89574175;5.506108766
8584;Hemelum;Friesland;52.88109649;5.46163944
8600;Sneek;Friesland;53.03061561;5.663031176
8601;Sneek;Friesland;53.03247825;5.664068778
8602;Sneek;Friesland;53.03803792;5.655983333
8603;Sneek;Friesland;53.04659999;5.667958814
8604;Sneek;Friesland;53.02964581;5.682415147
8605;Sneek;Friesland;53.03092216;5.674232254
8606;Sneek;Friesland;53.02867923;5.667449606
8607;Sneek;Friesland;53.01600953;5.65873987
8608;Sneek;Friesland;53.01878915;5.648276849
8611;Gaastmeer;Friesland;52.96465943;5.542522963
8612;Idzega;Friesland;52.97972585;5.554332073
8613;Sandfirden;Friesland;52.98817681;5.518801785
8614;Oudega;Friesland;52.99133771;5.55089003
8615;Blauwhuis;Friesland;53.02133514;5.533027045
8616;Westhem;Friesland;53.01793825;5.543161052
8617;Abbega;Friesland;53.01744362;5.573248849
8618;Oosthem;Friesland;53.01473332;5.602242864
8620;Heeg;Friesland;52.08741024;4.65582715
8621;Heeg;Friesland;52.96672242;5.617246085
8622;Hommerts;Friesland;52.98493018;5.66981163
8623;Jutrijp;Friesland;52.99657667;5.649716734
8624;Uitwellingerga;Friesland;53.00544133;5.711675732
8625;Oppenhuizen;Friesland;53.00096794;5.691916989
8626;Offingawier;Friesland;53.03506751;5.719285981
8627;Gauw;Friesland;53.0575285;5.712420612
8628;Goenga;Friesland;53.05277053;5.692539879
8629;Scharnegoutum;Friesland;53.05956016;5.676824871
8631;Loenga;Friesland;53.04786494;5.683104673
8632;Tirns;Friesland;53.06526018;5.623575078
8633;Ysbrechtum;Friesland;53.04080317;5.629462969
8635;Boazum;Friesland;53.0879005;5.694803687
8636;Britswert;Friesland;53.11228627;5.674025088
8637;Wiuwert;Friesland;53.11109096;5.693212684
8641;Rien;Friesland;53.09464411;5.660347552
8642;Lytsewierrum;Friesland;53.07967824;5.674429526
8644;Dearsum;Friesland;53.08838361;5.722638852
8647;Sibrandabuorren;Friesland;53.06931073;5.722768699
8650;IJlst;Friesland;53.01168216;5.622595995
8651;IJlst;Friesland;53.01365;5.615940219
8658;Greonterp;Friesland;53.01497019;5.507059358
8700;Bolsward;Friesland;53.05879776;5.536756663
8701;Bolsward;Friesland;53.06833395;5.528245025
8702;Bolsward;Friesland;53.0722083;5.533600986
8710;Workum;Friesland;52.98017844;5.443413502
8711;Workum;Friesland;52.98256062;5.448826667
8713;Hindeloopen;Friesland;52.94338419;5.400536419
8715;Stavoren;Friesland;52.87433441;5.366213655
8721;Warns;Friesland;52.88195891;5.40609377
8722;Molkwerum;Friesland;52.90100559;5.396938721
8723;Koudum;Friesland;52.91471147;5.449972086
8724;It Heidenskip;Friesland;52.94395928;5.490307008
8730;Wommels;Friesland;53.10895552;5.585994868
8731;Wommels;Friesland;53.10826366;5.598127458
8732;Kubaard;Friesland;53.11461958;5.581352368
8733;Iens;Friesland;53.11861912;5.609765921
8734;Easterein;Friesland;53.10015062;5.620586347
8735;Itens;Friesland;53.10022715;5.646845512
8736;Reahus;Friesland;53.08211157;5.632734428
8737;Hidaard;Friesland;53.07599939;5.596419156
8741;Hartwerd;Friesland;53.07818989;5.579316758
8742;Burgwerd;Friesland;53.08844977;5.545165367
8743;Hichtum;Friesland;53.08104682;5.52657874
8744;Schettens;Friesland;53.08279289;5.483013332
8745;Longerhouw;Friesland;53.07382873;5.474146969
8746;Schraard;Friesland;53.08131869;5.449108552
8747;Wons;Friesland;53.08347354;5.422519637
8748;Witmarsum;Friesland;53.09997159;5.463537531
8749;Pingjum;Friesland;53.1157086;5.440643217
8751;Zurich;Friesland;53.11099207;5.393974353
8752;Kornwerderzand;Friesland;53.07256548;5.337244207
8753;Cornwerd;Friesland;53.07759129;5.395579438
8754;Makkum;Friesland;53.05559428;5.403268912
8755;Idsegahuizum;Friesland;53.04844533;5.431908376
8756;Piaam;Friesland;53.03817026;5.407535046
8757;Gaast;Friesland;53.01905911;5.414657441
8758;Allingawier;Friesland;53.04209551;5.462947311
8759;Exmorra;Friesland;53.05500863;5.463776693
8761;Ferwoude;Friesland;53.00969219;5.448815896
8762;Hieslum;Friesland;53.00721877;5.492514843
8763;Parrega;Friesland;53.01655281;5.48013348
8764;Dedgum;Friesland;53.0237667;5.48358997
8765;Tjerkwerd;Friesland;53.04669009;5.514601735
8766;Breezanddijk;Friesland;53.01945728;5.207634709
8771;Nijland;Friesland;53.0518718;5.570234039
8772;Tjalhuizum;Friesland;53.047999;5.610136502
8773;Folsgare;Friesland;53.03653631;5.60830007
8774;Wolsum;Friesland;53.03699532;5.546099812
8775;Nijhuizum;Friesland;52.98240517;5.486785197
8800;Franeker;Friesland;53.18489552;5.548881309
8801;Franeker;Friesland;53.18846157;5.533238128
8802;Franeker;Friesland;53.19639632;5.527213658
8804;Tzum;Friesland;53.1575837;5.567013159
8805;Hitzum;Friesland;53.16572482;5.513757908
8806;Achlum;Friesland;53.1641892;5.496646806
8807;Herbaijum;Friesland;53.18944712;5.502933186
8808;Dongjum;Friesland;53.2087843;5.543052706
8809;Boer;Friesland;53.21252553;5.563273771
8811;Ried;Friesland;53.22133574;5.589490248
8812;Peins;Friesland;53.20533152;5.593697014
8813;Schalsum;Friesland;53.19225211;5.5831101
8814;Zweins;Friesland;53.18405955;5.603810549
8816;Skingen;Friesland;53.19961673;5.618105442
8821;Kimswerd;Friesland;53.14330619;5.432992795
8822;Arum;Friesland;53.12990687;5.476726206
8823;Lollum;Friesland;53.12414624;5.533708864
8830;Winsum;Friesland;52.08741024;4.65582715
8831;Winsum;Friesland;53.15000721;5.632275096
8832;Huns;Friesland;53.15987833;5.667797544
8833;Leons;Friesland;53.15204167;5.679180583
8834;Baard;Friesland;53.1434852;5.666353587
8835;Easterlittens;Friesland;53.12839031;5.664935662
8841;Baaium;Friesland;53.16297956;5.631175474
8842;Wjelsryp;Friesland;53.16691239;5.607881777
8843;Spannum;Friesland;53.14357476;5.609870077
8844;Hinnaard;Friesland;53.11304717;5.636592898
8845;Waaksens;Friesland;53.10571895;5.542490137
8850;Tzummarum;Friesland;52.08741024;4.65582715
8851;Tzummarum;Friesland;53.23766602;5.537586071
8852;Firdgum;Friesland;53.24418215;5.568597359
8853;Klooster Lidlum;Friesland;53.23490118;5.515617072
8854;Oosterbierum;Friesland;53.23505427;5.511895904
8855;Sexbierum;Friesland;53.21802749;5.483236315
8856;Pietersbierum;Friesland;53.2103736;5.440777016
8857;Wijnaldum;Friesland;53.19522008;5.459409147
8860;Harlingen;Friesland;53.1745456;5.422874544
8861;Harlingen;Friesland;53.17622115;5.420852782
8862;Harlingen;Friesland;53.16559763;5.440372883
8871;Midlum;Friesland;53.18334263;5.467445999
8872;Midlum;Friesland;53.18392128;5.447133806
8880;West-Terschelling;Friesland;53.35858134;5.214953454
8881;West-Terschelling;Friesland;53.35979463;5.216096958
8882;Hee;Friesland;53.37569084;5.255186991
8883;Kaard;Friesland;53.37820863;5.265218127
8884;Baaiduinen;Friesland;53.37762406;5.276104472
8885;Kinnum;Friesland;53.37497959;5.275193027
8890;Midsland;Friesland;52.08741024;4.65582715
8891;Midsland;Friesland;53.38090147;5.285101794
8892;Striep;Friesland;53.37753439;5.293531704
8893;Landerum;Friesland;53.38639802;5.299311194
8894;Formerum;Friesland;53.39315758;5.30350542
8895;Lies;Friesland;53.39372107;5.326661832
8896;Hoorn;Friesland;53.39917478;5.342442855
8897;Oosterend;Friesland;53.40372232;5.378292584
8899;Vlieland;Friesland;53.29627895;5.065373677
8900;Leeuwarden;Friesland;53.19735706;5.787627315
8901;Leeuwarden;Friesland;53.19735706;5.787627315
8902;Leeuwarden;Friesland;53.19735706;5.787627315
8903;Leeuwarden;Friesland;53.19735706;5.787627315
8911;Leeuwarden;Friesland;53.20251862;5.795881859
8912;Leeuwarden;Friesland;53.19047475;5.768858035
8913;Leeuwarden;Friesland;53.20201377;5.784115298
8914;Leeuwarden;Friesland;53.2039165;5.775083691
8915;Leeuwarden;Friesland;53.20854197;5.76740516
8916;Leeuwarden;Friesland;53.20639225;5.782240589
8917;Leeuwarden;Friesland;53.21141623;5.795451616
8918;Leeuwarden;Friesland;53.21784131;5.805846586
8919;Leeuwarden;Friesland;53.22045004;5.804990809
8921;Leeuwarden;Friesland;53.20780059;5.81024029
8922;Leeuwarden;Friesland;53.2097946;5.800237674
8923;Leeuwarden;Friesland;53.21519601;5.810393532
8924;Leeuwarden;Friesland;53.20295362;5.819240184
8925;Leeuwarden;Friesland;53.20901524;5.839982866
8926;Leeuwarden;Friesland;53.21529954;5.848077757
8927;Leeuwarden;Friesland;53.22028843;5.834454385
8931;Leeuwarden;Friesland;53.18749099;5.787129637
8932;Leeuwarden;Friesland;53.19392803;5.789435259
8933;Leeuwarden;Friesland;53.19920132;5.814613124
8934;Leeuwarden;Friesland;53.19252933;5.804891805
8935;Leeuwarden;Friesland;53.18983263;5.836761691
8936;Leeuwarden;Friesland;53.19293463;5.818375712
8937;Leeuwarden;Friesland;53.19645928;5.817739683
8938;Leeuwarden;Friesland;53.19842443;5.83586299
8939;Leeuwarden;Friesland;53.18324944;5.851598574
8941;Leeuwarden;Friesland;53.16849184;5.79816378
9000;Grou;Friesland;53.09771465;5.840871282
9001;Grou;Friesland;53.09468421;5.84337761
9003;Warten;Friesland;53.1340158;5.890270461
9004;Warstiens;Friesland;53.16137872;5.86280632
9005;Wergea;Friesland;53.1514619;5.846893589
9006;Eagum;Friesland;53.13036947;5.827698465
9007;Idaerd;Friesland;53.12524747;5.808111049
9008;Reduzum;Friesland;53.11865754;5.785009572
9009;Friens;Friesland;53.09914051;5.800250662
9011;Jirnsum;Friesland;53.08005465;5.793324322
9012;Raerd;Friesland;53.09875081;5.758809832
9013;Poppenwier;Friesland;53.08495911;5.740323909
9014;Tersoal;Friesland;53.05494446;5.75780353
9021;Easterwierrum;Friesland;53.11050903;5.733992649
9022;Mantgum;Friesland;53.13033576;5.716682108
9023;Jorwert;Friesland;53.14513062;5.71060832
9024;Weidum;Friesland;53.14834037;5.755246149
9025;Bears;Friesland;53.15886581;5.744546113
9026;Jellum;Friesland;53.1639621;5.747234891
9027;Hilaard;Friesland;53.16563848;5.710736779
9031;Boksum;Friesland;53.17628964;5.726613685
9032;Blessum;Friesland;53.1814566;5.710922523
9033;Deinum;Friesland;53.19245549;5.724058764
9034;Marsum;Friesland;53.21225604;5.733116475
9035;Dronryp;Friesland;53.1829349;5.638125845
9036;Menaam;Friesland;53.22097647;5.663881572
9037;Slappeterp;Friesland;53.21560852;5.615085479
9038;Ingelum;Friesland;53.22612989;5.717741532
9040;Berltsum;Friesland;53.24323405;5.643185877
9041;Berltsum;Friesland;53.24284968;5.651538177
9043;Wier;Friesland;53.25174373;5.621539559
9044;Bitgum;Friesland;53.23694371;5.688632613
9045;Bitgummole;Friesland;53.23388242;5.708437137
9047;Minnertsga;Friesland;53.25441588;5.60160661
9050;Stiens;Friesland;53.26581232;5.756103155
9051;Stiens;Friesland;52.21681264;5.253122117
9053;Feinsum;Friesland;53.27980617;5.775427421
9054;Hijum;Friesland;53.29023462;5.762980777
9055;Britsum;Friesland;53.25383163;5.789168446
9056;Koarnjum;Friesland;53.24292392;5.780503768
9057;Jelsum;Friesland;53.23500861;5.785419594
9060;Gytsjerk;Friesland;52.08741024;4.65582715
9061;Gytsjerk;Friesland;53.24102053;5.89155838
9062;Oentsjerk;Friesland;53.25324264;5.901856025
9063;Munein;Friesland;53.24696486;5.923766183
9064;Aldtsjerk;Friesland;53.2640234;5.8905344
9067;Readtsjerk;Friesland;53.26831157;5.897714623
9071;Alde Leie;Friesland;53.28927934;5.728998487
9072;Nij Altoenae;Friesland;53.29601132;5.65257884
9073;Marrum;Friesland;53.32033355;5.796181453
9074;Hallum;Friesland;53.30477087;5.782993461
9075;Westhoek;Friesland;53.28368772;5.590227509
9076;St.-Annaparochie;Friesland;53.2792252;5.661692805
9077;Vrouwenparochie;Friesland;53.28041733;5.703085289
9078;Oudebildtzijl;Friesland;53.30291843;5.720374212
9079;St.-Jacobiparochie;Friesland;53.27590541;5.6044955
9081;Lekkum;Friesland;53.22442491;5.818579482
9082;Miedum;Friesland;53.23344942;5.825486537
9083;Snakkerburen;Friesland;53.22109785;5.811020585
9084;Goutum;Friesland;53.18216684;5.808608941
9085;Teerns;Friesland;53.18031621;5.834240726
9086;Hempens;Friesland;53.17880148;5.837100138
9087;Swichum;Friesland;53.15380326;5.821011039
9088;Wirdum;Friesland;53.1486745;5.804376051
9089;Wytgaard;Friesland;53.12849383;5.764526836
9091;Wyns;Friesland;53.28626523;5.855316445
9100;Dokkum;Friesland;53.33159413;5.998762331
9101;Dokkum;Friesland;53.31958161;6.000979263
9102;Dokkum;Friesland;53.3326569;5.999768183
9103;Dokkum;Friesland;53.3137596;6.003572653
9104;Damwald;Friesland;53.30646386;5.973731589
9105;Rinsumageast;Friesland;53.29478275;5.948323072
9106;Sibrandahus;Friesland;53.31502611;5.954054477
9107;Jannum;Friesland;53.31266924;5.902795824
9108;Broeksterwald;Friesland;53.27276444;5.999569044
9109;De Falom;Friesland;53.26210858;6.011690249
9111;Burdaard;Friesland;53.29548877;5.87703169
9112;Burdaard;Friesland;53.2943914;5.879138638
9113;Walterswald;Friesland;53.29193529;6.023857887
9114;Driezum;Friesland;53.2964332;6.046316674
9121;Aalsum;Friesland;53.34170155;6.022106621
9122;Wetsens;Friesland;53.34750574;6.03407161
9123;Metslawier;Friesland;53.35962317;6.066374802
9124;Jouswier;Friesland;53.34837835;6.06937902
9125;Oostrum;Friesland;53.32900226;6.04944117
9131;Ee;Friesland;53.3293703;6.104601477
9132;Engwierum;Friesland;53.31997357;6.137092884
9133;Anjum;Friesland;53.37528143;6.12875901
9134;Lioessens;Friesland;53.38054717;6.086031828
9135;Morra;Friesland;53.37282251;6.08837908
9136;Paesens;Friesland;53.40142596;6.084001223
9137;Oosternijkerk;Friesland;53.38029071;6.044342502
9138;Niawier;Friesland;53.36348015;6.054635434
9141;Wierum;Friesland;53.39356691;5.999115502
9142;Moddergat;Friesland;53.40322;6.081414844
9143;Nes;Friesland;53.39693412;6.05040719
9144;Hantumhuizen;Friesland;53.36733016;5.984756651
9145;Ternaard;Friesland;53.37947965;5.96597461
9146;Hantumeruitburen;Friesland;53.36414478;5.999592737
9147;Hantum;Friesland;53.36336388;5.963335547
9148;Hiaure;Friesland;53.34267066;5.973121639
9150;Holwerd;Friesland;52.08741024;4.65582715
9151;Holwerd;Friesland;53.36933623;5.905597523
9152;Waaxens;Friesland;53.3576286;5.921535121
9153;Brantgum;Friesland;53.35178895;5.932864146
9154;Foudgum;Friesland;53.34543197;5.942473719
9155;Raard;Friesland;53.32494382;5.946021552
9156;Bornwird;Friesland;53.32726794;5.951187722
9160;Hollum;Friesland;53.43822452;5.652958723
9161;Hollum;Friesland;53.43204824;5.659570695
9162;Ballum;Friesland;53.44733126;5.699235901
9163;Ballum;Friesland;53.44610258;5.779992683
9164;Buren;Friesland;53.44873178;5.795670321
9166;Schiermonnikoog;Friesland;53.48017899;6.163471185
9171;Blije;Friesland;53.3604875;5.861998197
9172;Ferwert;Friesland;53.33714072;5.824061745
9173;Hegebeintum;Friesland;53.32594721;5.858852527
9174;Ginnum;Friesland;53.3239755;5.876279882
9175;Reitsum;Friesland;53.32197621;5.889967607
9176;Lichtaard;Friesland;53.32739645;5.913029823
9177;Jislum;Friesland;53.31076182;5.876126571
9178;Wonswert;Friesland;53.30166793;5.849683902
